X,Y,Label
8.8806968892661,4.4850430542600375,0
5.68960218416718,2.4013973376813205,0
6.858458790516119,2.251620069907243,0
8.036149488735864,4.704713713317023,0
0.4258439431111516,7.09880400996127,0
6.442551376289098,9.703479222455195,0
7.352913667031919,8.058467434228506,0
4.466690672776568,8.200137559569274,0
6.514288485381972,9.022250476163467,0
5.186626077225753,7.731618463895261,0
1.8851300892077205,9.034407268468549,0
8.524490172399503,0.4763392832596236,0
5.414268805342941,5.385483430258482,0
5.4524732467260675,9.660136212631594,0
7.016508362394431,4.908720844444428,0
6.775443636141406,7.219142833379161,0
3.8067329611374645,6.290424544626579,0
7.557273052092112,5.253600049751336,0
9.202481561168954,1.9695508704501608,0
7.074969407674162,7.782131888025395,0
2.2067805621635896,4.992677936316302,0
8.62099807965071,6.428753922789144,0
3.992381322722153,6.425357223498343,0
8.108674820551974,5.862979045107472,0
8.490462598258961,2.9871389855377926,0
3.4251228006638734,9.460032609850627,0
8.217102640822118,6.230939460057145,0
8.123695734066903,3.2721786286062637,0
7.245219254669659,5.134667212432524,0
9.45013526997045,5.554222041670154,0
5.572750937423937,3.177014925581979,0
5.054726612589971,5.389687011930306,0
8.408670009677438,9.023136765554417,0
2.6613811838056645,5.884921334073381,0
6.927336716483027,4.331632993939099,0
7.566716915547285,4.619873221541239,0
4.789660673961388,8.465145729867434,0
7.171604104053879,1.0238763417991392,0
4.308912942172077,2.997959216183337,0
9.362015598697283,0.9848890785199615,0
2.216823870981476,7.2513239243076635,0
8.600387968282233,0.051385285128529024,0
7.577799346282429,1.1158816585137787,0
6.674242605665624,1.4743593305898073,0
1.9145194558088274,8.773253773083711,0
8.424674244148054,2.664717562250342,0
3.6256665000985455,7.21032544644264,0
4.9059503328787795,5.023915597992383,0
6.052933434040627,4.452611077241099,0
4.146791581832952,8.0083042673841,0
7.522320191820611,7.111764921816834,0
4.981581676965284,6.5339516173810726,0
2.0944099162266525,9.264376810245741,0
1.1238675357750871,6.529516020078816,0
9.93003521780032,2.165849305730536,0
9.125673127060034,8.39927898481209,0
6.617425475733371,8.223888563005868,0
3.017972570732248,9.639192542151424,0
9.092668055380418,0.3148322690195893,0
7.737542108602345,1.9893108380902758,0
8.909158788949902,3.610634167744907,0
6.417712915820814,8.272373176801866,0
5.6080311746044345,6.590740577144376,0
8.747239999855898,7.467869095748677,0
2.709303869072144,9.024072349131457,0
9.970079749128558,7.327273540068773,0
3.092177795531752,6.652852017808471,0
9.694747545021961,6.227802303753105,0
3.2084897455193415,6.447577516315961,0
1.1801904968930133,9.057337481244817,0
8.169916969090247,3.046255744317116,0
5.060730838476882,7.341949692617216,0
1.868924219756427,9.897136544893026,0
8.330280348739086,3.2325074567587486,0
7.621435562719052,6.3090293848967525,0
0.6036171847494349,0.931371852213574,0
0.07747299005660391,2.276663135162657,0
1.0570276586481482,0.5648011902658686,0
0.03252956681510666,1.1114874519918816,0
0.8334379000032546,0.33880098242508694,0
0.8183545510122645,0.08381737398565758,0
0.9543956398039872,0.722722147726701,0
0.12450352487619187,0.23271518003560954,0
0.2006289939387601,1.9783077827492987,0
1.8010386558949216,0.5308366430264759,0
0.042491592946051315,0.7431582620612106,0
1.168437253079988,0.022449110742651435,0
0.626247045071619,0.9873034739133791,0
1.0271078795026825,0.8371373715642942,0
0.8567245152955272,1.341442079005346,0
0.26371507614139156,1.5382231104708284,0
0.6537491382166256,1.1716771618728,0
1.5782183254409117,0.02478796470992639,0
1.9728778997637324,0.37413933756678575,0
0.46809850892430815,1.7066950158726772,0
1.2055037067442549,0.8255217868423929,0
0.5156516810260265,1.164145856118198,0
0.09136023134435234,0.47181832458749706,0
1.204769008320111,0.15117773792427414,0
1.0616423138076478,0.7660842784107498,0
1.014435985642435,0.22790250852308713,0
1.6689622134456488,0.3733318330796894,0
0.7726531840110433,0.5399005965558625,0
1.6283635192127233,0.29942279000619754,0
0.2404014248044296,0.7266666064336581,0
0.9431253881862194,0.6443025147203296,0
0.1797487656602461,2.1535249318466922,0
0.7980029159695955,0.19461952961287476,0
0.6080113373120568,1.5444962563345346,0
0.6205539067479381,1.347654347647998,0
0.09063258649175199,1.4597078198730669,0
1.1855185668402188,0.08336081270520135,0
0.5877569933963879,0.4550449694293365,0
0.6854483918035171,1.4047476741446787,0
0.22084506988575647,0.47074101910627375,0
1.8122103157875717,0.06059780298810624,0
0.3794736108958663,0.16558877258724625,0
1.7597921648309938,0.5008538863244597,0
0.17368371888550627,0.87975448535228,0
0.40737815941537026,0.7811766366733373,0
1.8353955473979873,0.43404246152089354,0
1.6671396657097302,0.17949668137787378,0
0.36966313971159237,1.7773012101840477,0
1.0665422977433279,0.44806137383234756,0
0.19273989129999736,1.7401631936928201,0
1.0781228250190553,0.11284845888082096,0
0.5710554746134276,0.9241241208380084,0
0.7861122081306178,1.2565778592672174,0
0.6179382391716624,0.8785984856009397,0
1.351362234145515,0.4836019357563789,0
0.7583695993390485,0.45629111085250695,0
1.0297633462997136,1.10027369323374,0
0.21750764787157906,1.6145249759878828,0
0.4006673561882551,1.3303612860143008,0
1.0770877955412272,1.4185536369082166,0
0.12872429254202145,0.10266760276154441,0
1.593082412117119,0.702711316664583,0
1.3032102418940075,1.0901918561437083,0
0.5855526207733242,1.5586702113526023,0
1.05769722606647,0.6952285492253795,0
1.9469030818057627,0.5239562954756031,0
0.5798338371948069,0.790075275637022,0
0.053072673954541405,1.2013240504569347,0
0.514176259488067,1.0907417274466562,0
0.5535903862463628,1.6533077200852238,0
0.4307632553094862,0.16447323789985124,0
3.1023280154256647,3.0385189163826456,1
3.1416854806766747,3.2119015477002173,1
3.120934656343921,3.079536243848655,1
3.1146593656872024,3.310797614164195,1
3.026674540626885,3.424712296115592,1
3.2753540941036947,3.0450151787723967,1
3.42891721589074,3.064441864006421,1
3.2641987586017787,3.1994783675515013,1
3.155350076889605,3.287208866785859,1
3.099708374583685,3.222766069766788,1
3.0590205527728416,3.046404801207377,1
4.634916304321328,1.7849024048098743,1
1.9567132296264853,1.6158336724374047,1
3.7372778692271877,2.6643784619344633,1
1.5976676491856132,2.9406493266268248,1
2.0114473325363784,1.8717450935711186,1
5.400388702768364,0.13867952665742028,1
2.7111999119835763,0.8184974863666672,1
1.7580015400573656,1.4558227224770388,1
5.84990792866385,0.3316076378905826,1
2.7769943238487675,3.468543397273221,1
1.8512505370852872,3.2654855720342004,1
1.8736807653476208,1.4862354084855125,1
4.587003515654121,1.7796475399590055,1
3.5571017313505253,2.528604471834562,1
3.4359735723663434,2.4330841070043587,1
0.5220183940138801,5.882597345234003,1
3.36237686712493,0.25687570000623916,1
2.955045540133165,2.2689604526802745,1
1.3852467364337935,3.5332352624493675,1
1.3334571010791183,3.4311119360109847,1
3.6116126662977694,1.4904830467134191,1
1.083814001260353,4.772651466627302,1
1.4313610853689183,3.8278154944123384,1
1.9241848700071904,1.0820522189797508,1
0.749326088324578,4.449669266185068,1
4.3575172877658295,0.7416984066127194,1
0.6239426740648231,2.982756468705256,1
2.3745767935431417,1.6441318976880976,1
4.096940990480873,0.6449247762161656,1
3.746757990060468,2.6542431322031605,1
1.580429065498766,4.779543480842239,1
2.7064663228583066,2.696069327498547,1
3.513975309345384,0.07018582166666737,1
2.958811600259065,1.5487012845227135,1
1.8986954036943215,1.6098389428439852,1
3.6441770441373373,1.1134279310894886,1
3.233958905502316,3.235284491037152,1
5.450193332183067,0.5966992908564512,1
0.27769404153784605,4.727108925542037,1
2.957471531275709,1.1969011140425514,1
4.136867617396766,0.7440021121067422,1
0.2487454283908812,5.684232773870605,1
3.9113712810332144,0.9895386729457747,1
1.1634191401532417,5.26287039915459,1
5.8567291945132585,0.4637973673023412,1
0.862076888414953,5.619305929048489,1
3.3200196182983914,2.1352748740139593,1
1.9144938212113884,3.950454727298518,1
0.22872719644159334,3.9861625187186758,1
2.4160470416651574,2.814198097369187,1
2.495834688257763,2.6361671330226324,1
3.973198074152543,0.49858697400224,1
4.9159537821188595,0.10667523602078088,1
0.2834510484678532,2.765292536192768,1
2.8533319165656623,3.4497754451596014,1
0.8852624951716128,3.969523249375916,1
2.3206717968910686,1.0126267596426204,1
2.6580888979709925,0.909767134289777,1
4.073631077516965,0.5986921185019047,1
3.392512738708416,0.4304495112985133,1
2.215179589598171,2.531988652299319,1
1.848169385676845,2.7134033206352006,1
0.8240828877253263,4.0066459639571175,1
3.271923095345952,2.613703565315043,1
4.046065571215303,0.8353523508188487,1
1.7167206959166734,3.146939677317305,1
4.942618030286708,0.2203621855692185,1
4.88869216503076,1.0471628955739212,1
4.507232184750961,1.1527193693494342,1
2.2587239651151783,3.9206939262717984,1
0.1852340972634406,5.102860988250159,1
3.4420325180924123,0.44676041955229107,1
3.0739179217947927,3.133304599917504,1
2.3691446063878874,3.780398502583209,1
3.350264961447596,2.4938962516453587,1
2.8176566333945776,2.9186106407443213,1
2.9242799295459654,0.5602051996274395,1
0.4055295593053404,5.812464635049651,1
0.5616201668484699,2.6053293247272804,1
0.8709208615317816,2.9757772602072925,1
1.672023615348798,4.8092162403880945,1
0.7672852779962352,5.094563624268471,1
1.4842594271944651,4.905978320772453,1
4.6523959763854785,1.363124347402966,1
1.2617634027525995,2.5980744060634957,1
3.828701512114324,0.22056669629177317,1
0.5781177079089349,4.736509692947411,1
2.6218061457382484,0.9171526064607561,1
1.1800534447532165,2.502792854154543,1
1.8063071013807015,4.456351244666921,1
2.240385388312335,0.8631005692652128,1
0.24768988523342267,5.983347179942523,1
4.943832839087391,0.07911035560343604,1
1.957805945914061,3.0471320153327595,1
2.4281654184565222,3.185143502501669,1
4.525194865428123,0.14085669824599129,1
3.0201615659133836,0.007671079928573299,1
2.509106927343533,1.357438564045184,1
0.20855548481282038,3.0276609422006997,1
1.9103587470857837,3.7004942835495855,1
2.403866728120217,2.206540866116732,1
3.2099203059336108,2.1391377568519787,1
1.352475942593522,2.5511493522402717,1
3.324708008943608,1.2850511373721232,1
0.9220900569699377,5.267856190638669,1
4.961484790045038,0.041711520281607906,1
4.2655504393000205,1.5730490510607897,1
0.05029934261942581,4.708378681102566,1
0.5564318660447257,3.1584319669147236,1
1.4675621394837188,4.85037205669956,1
2.3082760770635335,3.5508321189709373,1
1.8727537208603788,3.5619626096495494,1
5.371333467694109,0.6504311637136712,1
3.1450256300453168,1.1915684998868925,1
1.5268052617695138,1.9838018809221722,1
5.467389335281354,0.16306155096253921,1
1.3516889779416998,2.8955112702124337,1
3.2384320685447356,1.6065384183197526,1
2.006639884006244,3.46628762479489,1
0.9905607539034641,2.0573616745945262,1
4.517393113997118,1.690363508469858,1
2.66022076399482,2.7103387686043545,1
2.738304576165914,3.368616519559361,1
3.7176796082418777,0.9740887564741539,1
1.6278979950317132,1.4312065866872672,1
2.7190564662114998,1.434461390223265,1
2.7904801744341796,1.6418265086565622,1
6.027869177464106,0.40966966235775565,1
1.5400397766985954,2.090896737811087,1
1.1996489671575046,4.389842507071555,1
4.208533397920156,1.765733317251858,1
2.5002927165115225,1.1723341948700834,1
1.308741030751671,3.9990652549650467,1
0.12083644407137245,4.591548373095994,1
4.077969721809454,0.5141001791682203,1
0.14593229101762245,4.406700923559453,1
3.491617714454002,0.16033646304654703,1
4.826001777113651,0.3152664174498867,1
1.4272090117340974,3.478572679215416,1
